Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Class,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP,Type,High-Performance,Performance
GMC,Acadia,2017,0,194,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,21,32450,Gas,0,0
GMC,Acadia,2017,0,194,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,21,29070,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,25,18,24685,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,25,18,23040,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,25,18,20840,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,MANUAL,rear wheel drive,No category,Compact,Regular Cab Pickup,25,18,17490,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,rear wheel drive,No category,Compact,Regular Cab Pickup,25,18,20455,Gas,0,0
GMC,Canyon,2015,0,200,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,25,19,27935,Gas,0,0
GMC,Canyon,2015,0,200,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,25,19,33855,Gas,0,0
GMC,Canyon,2015,0,200,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,25,19,31145,Gas,0,0
GMC,Canyon,2016,0,200,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,25,19,28595,Gas,0,0
GMC,Canyon,2016,0,200,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,25,19,31855,Gas,0,0
GMC,Acadia,2017,0,310,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,25,18,43750,Gas,0,0
GMC,Acadia,2017,0,194,4,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,25,21,37070,Gas,0,0
GMC,Acadia,2017,0,310,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,25,18,41450,Gas,0,0
GMC,Acadia,2017,0,194,4,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,25,21,34450,Gas,0,0
GMC,Acadia,2017,0,310,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,18,44920,Gas,0,0
GMC,Acadia,2017,0,310,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,25,18,46920,Gas,0,0
GMC,Acadia,2017,0,310,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,18,41750,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,24,17,33975,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,24,17,40820,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,24,17,42095,Gas,0,0
GMC,Acadia,2015,0,288,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,24,17,47690,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,24,17,36555,Gas,0,0
GMC,Canyon,2015,0,305,6,Premium,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,24,17,37250,Gas,0,0
GMC,Canyon,2015,0,305,6,Premium,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,24,17,36950,Gas,0,0
GMC,Canyon,2015,0,305,6,Premium,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,24,17,34310,Gas,0,0
GMC,Canyon,2015,0,305,6,Premium,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,24,17,34010,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,36200,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,35390,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,27060,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,26670,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,38665,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,30695,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,38965,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,33595,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,35690,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,33720,Gas,0,0
GMC,Canyon,2016,0,305,6,Premium,AUTOMATIC,four wheel drive,Diesel,Compact,Crew Cab Pickup,24,17,35020,Diesel,0,0
GMC,Canyon,2016,0,305,6,Premium,AUTOMATIC,four wheel drive,Diesel,Compact,Crew Cab Pickup,24,17,38110,Diesel,0,0
GMC,Canyon,2016,0,305,6,Premium,AUTOMATIC,four wheel drive,Diesel,Compact,Crew Cab Pickup,24,17,37810,Diesel,0,0
GMC,Canyon,2016,0,305,6,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,24,17,35665,Gas,0,0
GMC,Canyon,2016,0,305,6,Premium,AUTOMATIC,four wheel drive,Diesel,Compact,Crew Cab Pickup,24,17,34720,Diesel,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,36230,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,34590,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,34465,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,27715,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,39535,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,28105,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,37070,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,31390,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,32230,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,28205,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,24,18,37560,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,28595,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,34955,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,36720,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,24,18,40025,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,24,18,35080,Gas,0,0
GMC,Sierra 1500 Hybrid,2011,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,45425,Gas,0,0
GMC,Sierra 1500 Hybrid,2011,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,48575,Gas,0,0
GMC,Sierra 1500 Hybrid,2011,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,39095,Gas,0,0
GMC,Sierra 1500 Hybrid,2011,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,42245,Gas,0,0
GMC,Yukon Hybrid,2011,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,54420,Gas,0,0
GMC,Yukon Hybrid,2011,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,51610,Gas,0,0
GMC,Yukon Hybrid,2011,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,61770,Gas,0,0
GMC,Yukon Hybrid,2011,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,58925,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Regular Cab Pickup,23,17,22385,Gas,0,0
GMC,Canyon,2012,0,242,5,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,17,29145,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,17,24435,Gas,0,0
GMC,Canyon,2012,0,242,5,Premium,AUTOMATIC,four wheel drive,No category,Compact,Regular Cab Pickup,23,17,25305,Gas,0,0
GMC,Canyon,2012,0,185,4,Premium,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,17,26485,Gas,0,0
GMC,Canyon,2012,0,242,5,Premium,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,23,17,26470,Gas,0,0
GMC,Sierra 1500 Hybrid,2012,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,46790,Gas,0,0
GMC,Sierra 1500 Hybrid,2012,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,40010,Gas,0,0
GMC,Sierra 1500 Hybrid,2012,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,43210,Gas,0,0
GMC,Sierra 1500 Hybrid,2012,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,49990,Gas,0,0
GMC,Yukon Hybrid,2012,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,55280,Gas,0,0
GMC,Yukon Hybrid,2012,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,63130,Gas,0,0
GMC,Yukon Hybrid,2012,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,52470,Gas,0,0
GMC,Yukon Hybrid,2012,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,60285,Gas,0,0
GMC,Sierra 1500 Hybrid,2013,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,51935,Gas,0,0
GMC,Sierra 1500 Hybrid,2013,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,48335,Gas,0,0
GMC,Sierra 1500 Hybrid,2013,0,332,8,Premium,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,41555,Gas,0,0
GMC,Sierra 1500 Hybrid,2013,0,332,8,Premium,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,23,20,45155,Gas,0,0
GMC,Yukon Hybrid,2013,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,54145,Gas,0,0
GMC,Yukon Hybrid,2013,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,64805,Gas,0,0
GMC,Yukon Hybrid,2013,0,332,8,Premium,AUTOMATIC,four wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,56955,Gas,0,0
GMC,Yukon Hybrid,2013,0,332,8,Premium,AUTOMATIC,rear wheel drive,"Luxury,Hybrid",Large,4dr SUV,23,20,61960,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,23,16,42820,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,23,16,44095,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,23,16,38555,Gas,0,0
GMC,Acadia,2015,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,23,16,35975,Gas,0,0
GMC,Acadia,2015,0,288,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,23,16,49690,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,43360,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,49965,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,43660,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,23,16,40900,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,49665,Gas,0,0
GMC,Yukon XL,2015,1,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,4dr SUV,23,16,58925,Gas,0,0
GMC,Yukon XL,2015,1,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,4dr SUV,23,16,50440,Gas,0,0
GMC,Yukon,2015,1,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,4dr SUV,23,16,47740,Gas,0,0
GMC,Yukon,2015,1,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,4dr SUV,23,16,56225,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,51390,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,23,16,41660,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,23,16,40930,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,44420,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,51090,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,23,16,37625,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,44120,Gas,0,0
GMC,Yukon XL,2016,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,51015,Gas,0,0
GMC,Yukon XL,2016,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,59700,Gas,0,0
GMC,Yukon,2016,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,57000,Gas,0,0
GMC,Yukon,2016,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,48315,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,44840,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,41420,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,44540,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,23,16,38115,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,23,16,42080,Gas,0,0
GMC,Yukon XL,2017,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,51230,Gas,0,0
GMC,Yukon XL,2017,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,60015,Gas,0,0
GMC,Yukon,2017,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,57315,Gas,0,0
GMC,Yukon,2017,1,355,8,Premium,AUTOMATIC,rear wheel drive,"Flex Fuel,Performance",Large,4dr SUV,23,16,48530,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,38540,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,38840,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,42635,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,30610,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,46510,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,53115,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,22,17,40045,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,37800,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,42935,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,22,17,34675,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,22,16,44150,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,46810,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,30910,Gas,0,0
GMC,Sierra 1500,2015,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,37500,Gas,0,0
GMC,Sierra 1500,2015,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,52815,Gas,0,0
GMC,Yukon XL,2015,1,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,4dr SUV,22,15,61925,Gas,0,0
GMC,Yukon XL,2015,1,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,4dr SUV,22,15,53440,Gas,0,0
GMC,Yukon,2015,1,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,4dr SUV,22,16,50740,Gas,0,0
GMC,Yukon,2015,1,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,4dr SUV,22,16,59225,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,36755,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,44295,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,42295,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,30975,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,36175,Gas,0,0
GMC,Acadia,2016,0,288,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,49890,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,41020,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,34175,Gas,0,0
GMC,Acadia,2016,0,288,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,47890,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,38755,Gas,0,0
GMC,Acadia,2016,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,43020,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,54240,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,47570,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,22,16,44910,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,43505,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,47270,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,39380,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,31955,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,16,44900,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,54540,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,22,17,40915,Gas,0,0
GMC,Sierra 1500,2016,0,355,8,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,16,40775,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,31655,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,38370,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,38670,Gas,0,0
GMC,Sierra 1500,2016,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,22,17,35370,Gas,0,0
GMC,Yukon XL,2016,1,355,8,Premium,AUTOMATIC,four wheel drive,"Flex Fuel,Performance",Large,4dr SUV,22,15,54015,Gas,0,0
GMC,Yukon XL,2016,0,420,8,Premium,AUTOMATIC,rear wheel drive,Performance,Large,4dr SUV,22,15,68025,Gas,0,0
GMC,Yukon XL,2016,1,355,8,Premium,AUTOMATIC,four wheel drive,"Flex Fuel,Performance",Large,4dr SUV,22,15,62700,Gas,0,0
GMC,Yukon,2016,0,420,8,Premium,AUTOMATIC,rear wheel drive,Performance,Large,4dr SUV,22,15,65325,Gas,0,0
GMC,Yukon,2016,1,355,8,Premium,AUTOMATIC,four wheel drive,"Flex Fuel,Performance",Large,4dr SUV,22,16,51315,Gas,0,0
GMC,Yukon,2016,1,355,8,Premium,AUTOMATIC,four wheel drive,"Flex Fuel,Performance",Large,4dr SUV,22,16,60000,Gas,0,0
GMC,Acadia Limited,2017,0,281,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,22,15,43850,Gas,0,0
GMC,Acadia Limited,2017,0,281,6,Premium,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,22,15,45850,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,22,16,52155,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,22,16,45330,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,22,16,45390,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,39160,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,22,17,41405,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,22,17,32145,Gas,0,0
GMC,Sierra 1500,2017,1,285,6,Premium,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,22,17,43995,Gas,0,0
GMC,Sierra 1500,2017,0,355,8,Premium,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,22,16,52455,Gas,0,0
